"계정항목코드별","시점","생산자물가지수(품목별)(2015=100)",
"속도계[2015=100]","2001 년","120.93",
"속도계[2015=100]","2002 년","120.93",
"속도계[2015=100]","2003 년","120.93",
"속도계[2015=100]","2004 년","120.96",
"속도계[2015=100]","2005 년","120.65",
"속도계[2015=100]","2006 년","114.05",
"속도계[2015=100]","2007 년","108.58",
"속도계[2015=100]","2008 년","104.7",
"속도계[2015=100]","2009 년","98.49",
"속도계[2015=100]","2010 년","90.03",
"속도계[2015=100]","2011 년","98.01",
"속도계[2015=100]","2012 년","102.64",
"속도계[2015=100]","2013 년","102.87",
"속도계[2015=100]","2014 년","100.72",
"속도계[2015=100]","2015 년","100",
"속도계[2015=100]","2016 년","98.23",
"속도계[2015=100]","2017 년","95.5",
"속도계[2015=100]","2018 년","93.87",
"온도자동조절장치[2015=100]","1990 년","91.03",
"온도자동조절장치[2015=100]","1991 년","90.11",
"온도자동조절장치[2015=100]","1992 년","96.74",
"온도자동조절장치[2015=100]","1993 년","109.78",
"온도자동조절장치[2015=100]","1994 년","113.13",
"온도자동조절장치[2015=100]","1995 년","113.18",
"온도자동조절장치[2015=100]","1996 년","113.18",
"온도자동조절장치[2015=100]","1997 년","112.61",
"온도자동조절장치[2015=100]","1998 년","118.27",
"온도자동조절장치[2015=100]","1999 년","117.49",
"온도자동조절장치[2015=100]","2000 년","110.19",
"온도자동조절장치[2015=100]","2001 년","109.96",
"온도자동조절장치[2015=100]","2002 년","110.5",
"온도자동조절장치[2015=100]","2003 년","106.99",
"온도자동조절장치[2015=100]","2004 년","114.74",
"온도자동조절장치[2015=100]","2005 년","114.78",
"온도자동조절장치[2015=100]","2006 년","103.48",
"온도자동조절장치[2015=100]","2007 년","96.43",
"온도자동조절장치[2015=100]","2008 년","95.68",
"온도자동조절장치[2015=100]","2009 년","96.82",
"온도자동조절장치[2015=100]","2010 년","95.45",
"온도자동조절장치[2015=100]","2011 년","95.93",
"온도자동조절장치[2015=100]","2012 년","98.99",
"온도자동조절장치[2015=100]","2013 년","99.18",
"온도자동조절장치[2015=100]","2014 년","100",
"온도자동조절장치[2015=100]","2015 년","100",
"온도자동조절장치[2015=100]","2016 년","101.07",
"온도자동조절장치[2015=100]","2017 년","101.07",
"온도자동조절장치[2015=100]","2018 년","96.64",
"공업계기[2015=100]","1985 년","35.12",
"공업계기[2015=100]","1986 년","32.42",
"공업계기[2015=100]","1987 년","32.64",
"공업계기[2015=100]","1988 년","34.16",
"공업계기[2015=100]","1989 년","36.48",
"공업계기[2015=100]","1990 년","38.32",
"공업계기[2015=100]","1991 년","38.66",
"공업계기[2015=100]","1992 년","40.43",
"공업계기[2015=100]","1993 년","41.76",
"공업계기[2015=100]","1994 년","43.88",
"공업계기[2015=100]","1995 년","46.85",
"공업계기[2015=100]","1996 년","49.17",
"공업계기[2015=100]","1997 년","48.63",
"공업계기[2015=100]","1998 년","62.28",
"공업계기[2015=100]","1999 년","63.68",
"공업계기[2015=100]","2000 년","63.68",
"공업계기[2015=100]","2001 년","63.25",
"공업계기[2015=100]","2002 년","61.07",
"공업계기[2015=100]","2003 년","60.51",
"공업계기[2015=100]","2004 년","66.74",
"공업계기[2015=100]","2005 년","68.78",
"공업계기[2015=100]","2006 년","68.85",
"공업계기[2015=100]","2007 년","73.33",
"공업계기[2015=100]","2008 년","84.51",
"공업계기[2015=100]","2009 년","92.43",
"공업계기[2015=100]","2010 년","92.22",
"공업계기[2015=100]","2011 년","96.18",
"공업계기[2015=100]","2012 년","100",
"공업계기[2015=100]","2013 년","100",
"공업계기[2015=100]","2014 년","100",
"공업계기[2015=100]","2015 년","100",
"공업계기[2015=100]","2016 년","100",
"공업계기[2015=100]","2017 년","100",
"공업계기[2015=100]","2018 년","100",
"폐쇄회로카메라[2015=100]","2000 년","200.24",
"폐쇄회로카메라[2015=100]","2001 년","176.64",
"폐쇄회로카메라[2015=100]","2002 년","155.42",
"폐쇄회로카메라[2015=100]","2003 년","140.68",
"폐쇄회로카메라[2015=100]","2004 년","122.4",
"폐쇄회로카메라[2015=100]","2005 년","113.44",
"폐쇄회로카메라[2015=100]","2006 년","102.72",
"폐쇄회로카메라[2015=100]","2007 년","100.48",
"폐쇄회로카메라[2015=100]","2008 년","100.4",
"폐쇄회로카메라[2015=100]","2009 년","100.4",
"폐쇄회로카메라[2015=100]","2010 년","100.4",
"폐쇄회로카메라[2015=100]","2011 년","100.4",
"폐쇄회로카메라[2015=100]","2012 년","100.4",
"폐쇄회로카메라[2015=100]","2013 년","100.4",
"폐쇄회로카메라[2015=100]","2014 년","100.3",
"폐쇄회로카메라[2015=100]","2015 년","100",
"폐쇄회로카메라[2015=100]","2016 년","100.22",
"폐쇄회로카메라[2015=100]","2017 년","100.59",
"폐쇄회로카메라[2015=100]","2018 년","100.16",
"광학렌즈[2015=100]","2005 년","276.5",
"광학렌즈[2015=100]","2006 년","191.68",
"광학렌즈[2015=100]","2007 년","136.43",
"광학렌즈[2015=100]","2008 년","127.33",
"광학렌즈[2015=100]","2009 년","125.88",
"광학렌즈[2015=100]","2010 년","111.2",
"광학렌즈[2015=100]","2011 년","103.7",
"광학렌즈[2015=100]","2012 년","100.29",
"광학렌즈[2015=100]","2013 년","97.69",
"광학렌즈[2015=100]","2014 년","99.22",
"광학렌즈[2015=100]","2015 년","100",
"광학렌즈[2015=100]","2016 년","96.81",
"광학렌즈[2015=100]","2017 년","90.3",
"광학렌즈[2015=100]","2018 년","84.44",
"BLU용광학필름[2017.12=100]","2017 년","100",
"BLU용광학필름[2017.12=100]","2018 년","102.06",
"소형전동기[2015=100]","1990 년","79.03",
"소형전동기[2015=100]","1991 년","77.37",
"소형전동기[2015=100]","1992 년","77.24",
"소형전동기[2015=100]","1993 년","77.01",
"소형전동기[2015=100]","1994 년","76.33",
"소형전동기[2015=100]","1995 년","72.73",
"소형전동기[2015=100]","1996 년","72.49",
"소형전동기[2015=100]","1997 년","71.42",
"소형전동기[2015=100]","1998 년","73.94",
"소형전동기[2015=100]","1999 년","70.32",
"소형전동기[2015=100]","2000 년","67.27",
"소형전동기[2015=100]","2001 년","64.13",
"소형전동기[2015=100]","2002 년","63.38",
"소형전동기[2015=100]","2003 년","61.19",
"소형전동기[2015=100]","2004 년","61.92",
"소형전동기[2015=100]","2005 년","63.03",
"소형전동기[2015=100]","2006 년","67.76",
"소형전동기[2015=100]","2007 년","71.01",
"소형전동기[2015=100]","2008 년","75.11",
"소형전동기[2015=100]","2009 년","80.17",
"소형전동기[2015=100]","2010 년","81.53",
"소형전동기[2015=100]","2011 년","93.73",
"소형전동기[2015=100]","2012 년","97.66",
"소형전동기[2015=100]","2013 년","97.35",
"소형전동기[2015=100]","2014 년","99.66",
"소형전동기[2015=100]","2015 년","100",
"소형전동기[2015=100]","2016 년","99.79",
"소형전동기[2015=100]","2017 년","98.2",
"소형전동기[2015=100]","2018 년","97.14",
"중대형직류및교류전동기[2015=100]","1985 년","34.16",
"중대형직류및교류전동기[2015=100]","1986 년","34.16",
"중대형직류및교류전동기[2015=100]","1987 년","34.16",
"중대형직류및교류전동기[2015=100]","1988 년","35.7",
"중대형직류및교류전동기[2015=100]","1989 년","36.55",
"중대형직류및교류전동기[2015=100]","1990 년","36.57",
"중대형직류및교류전동기[2015=100]","1991 년","38.36",
"중대형직류및교류전동기[2015=100]","1992 년","40.15",
"중대형직류및교류전동기[2015=100]","1993 년","40.15",
"중대형직류및교류전동기[2015=100]","1994 년","40.15",
"중대형직류및교류전동기[2015=100]","1995 년","44.43",
"중대형직류및교류전동기[2015=100]","1996 년","48.4",
"중대형직류및교류전동기[2015=100]","1997 년","48.89",
"중대형직류및교류전동기[2015=100]","1998 년","59.82",
"중대형직류및교류전동기[2015=100]","1999 년","55.56",
"중대형직류및교류전동기[2015=100]","2000 년","54.5",
"중대형직류및교류전동기[2015=100]","2001 년","54.5",
"중대형직류및교류전동기[2015=100]","2002 년","54.5",
"중대형직류및교류전동기[2015=100]","2003 년","55.88",
"중대형직류및교류전동기[2015=100]","2004 년","63.68",
"중대형직류및교류전동기[2015=100]","2005 년","72.75",
"중대형직류및교류전동기[2015=100]","2006 년","74.36",
"중대형직류및교류전동기[2015=100]","2007 년","74.36",
"중대형직류및교류전동기[2015=100]","2008 년","79.32",
"중대형직류및교류전동기[2015=100]","2009 년","87.75",
"중대형직류및교류전동기[2015=100]","2010 년","87.75",
"중대형직류및교류전동기[2015=100]","2011 년","94.59",
"중대형직류및교류전동기[2015=100]","2012 년","100",
"중대형직류및교류전동기[2015=100]","2013 년","100",
"중대형직류및교류전동기[2015=100]","2014 년","100",
"중대형직류및교류전동기[2015=100]","2015 년","100",
"중대형직류및교류전동기[2015=100]","2016 년","100.33",
"중대형직류및교류전동기[2015=100]","2017 년","101.33",
"중대형직류및교류전동기[2015=100]","2018 년","101.33",
"발전기[2015=100]","1985 년","38.11",
"발전기[2015=100]","1986 년","40.38",
"발전기[2015=100]","1987 년","39.43",
"발전기[2015=100]","1988 년","39.28",
"발전기[2015=100]","1989 년","39.09",
"발전기[2015=100]","1990 년","39.71",
"발전기[2015=100]","1991 년","42.61",
"발전기[2015=100]","1992 년","44.41",
"발전기[2015=100]","1993 년","44.99",
"발전기[2015=100]","1994 년","45.12",
"발전기[2015=100]","1995 년","45.93",
"발전기[2015=100]","1996 년","49.43",
"발전기[2015=100]","1997 년","51.44",
"발전기[2015=100]","1998 년","82.43",
"발전기[2015=100]","1999 년","74.96",
"발전기[2015=100]","2000 년","69.77",
"발전기[2015=100]","2001 년","66.17",
"발전기[2015=100]","2002 년","63.96",
"발전기[2015=100]","2003 년","62.88",
"발전기[2015=100]","2004 년","69.74",
"발전기[2015=100]","2005 년","74.58",
"발전기[2015=100]","2006 년","75.57",
"발전기[2015=100]","2007 년","75.57",
"발전기[2015=100]","2008 년","85.24",
"발전기[2015=100]","2009 년","92.87",
"발전기[2015=100]","2010 년","93.47",
"발전기[2015=100]","2011 년","96.93",
"발전기[2015=100]","2012 년","95.55",
"발전기[2015=100]","2013 년","97.28",
"발전기[2015=100]","2014 년","99.52",
"발전기[2015=100]","2015 년","100",
"발전기[2015=100]","2016 년","100",
"발전기[2015=100]","2017 년","100",
"발전기[2015=100]","2018 년","100.66",
"송배전변압기[2015=100]","2005 년","74.55",
"송배전변압기[2015=100]","2006 년","79.96",
"송배전변압기[2015=100]","2007 년","82.09",
"송배전변압기[2015=100]","2008 년","93.18",
"송배전변압기[2015=100]","2009 년","102.83",
"송배전변압기[2015=100]","2010 년","102.25",
"송배전변압기[2015=100]","2011 년","102.01",
"송배전변압기[2015=100]","2012 년","103.07",
"송배전변압기[2015=100]","2013 년","103.8",
"송배전변압기[2015=100]","2014 년","102.47",
"송배전변압기[2015=100]","2015 년","100",
"송배전변압기[2015=100]","2016 년","98.99",
"송배전변압기[2015=100]","2017 년","97.47",
"송배전변압기[2015=100]","2018 년","98.82",
"산업용변압기[2015=100]","1985 년","32.89",
"산업용변압기[2015=100]","1986 년","32.89",
"산업용변압기[2015=100]","1987 년","32.89",
"산업용변압기[2015=100]","1988 년","32.89",
"산업용변압기[2015=100]","1989 년","33.61",
"산업용변압기[2015=100]","1990 년","34.45",
"산업용변압기[2015=100]","1991 년","34.95",
"산업용변압기[2015=100]","1992 년","37.26",
"산업용변압기[2015=100]","1993 년","38.16",
"산업용변압기[2015=100]","1994 년","38.6",
"산업용변압기[2015=100]","1995 년","43.2",
"산업용변압기[2015=100]","1996 년","47.05",
"산업용변압기[2015=100]","1997 년","47.08",
"산업용변압기[2015=100]","1998 년","50.65",
"산업용변압기[2015=100]","1999 년","53.61",
"산업용변압기[2015=100]","2000 년","54.41",
"산업용변압기[2015=100]","2001 년","52.63",
"산업용변압기[2015=100]","2002 년","51.79",
"산업용변압기[2015=100]","2003 년","50.39",
"산업용변압기[2015=100]","2004 년","54.55",
"산업용변압기[2015=100]","2005 년","66.21",
"산업용변압기[2015=100]","2006 년","75.98",
"산업용변압기[2015=100]","2007 년","77.79",
"산업용변압기[2015=100]","2008 년","87.5",
"산업용변압기[2015=100]","2009 년","96.39",
"산업용변압기[2015=100]","2010 년","94.8",
"산업용변압기[2015=100]","2011 년","96.52",
"산업용변압기[2015=100]","2012 년","100.29",
"산업용변압기[2015=100]","2013 년","101.06",
"산업용변압기[2015=100]","2014 년","100.29",
"산업용변압기[2015=100]","2015 년","100",
"산업용변압기[2015=100]","2016 년","101.02",
"산업용변압기[2015=100]","2017 년","101.02",
"산업용변압기[2015=100]","2018 년","101.34",
"안정기[2015=100]","1985 년","52.7",
"안정기[2015=100]","1986 년","52.7",
"안정기[2015=100]","1987 년","56.32",
"안정기[2015=100]","1988 년","58.62",
"안정기[2015=100]","1989 년","68.06",
"안정기[2015=100]","1990 년","72.51",
"안정기[2015=100]","1991 년","80.62",
"안정기[2015=100]","1992 년","79.83",
"안정기[2015=100]","1993 년","83.11",
"안정기[2015=100]","1994 년","85.26",
"안정기[2015=100]","1995 년","91.45",
"안정기[2015=100]","1996 년","93.32",
"안정기[2015=100]","1997 년","89.91",
"안정기[2015=100]","1998 년","100.57",
"안정기[2015=100]","1999 년","103.63",
"안정기[2015=100]","2000 년","105.04",
"안정기[2015=100]","2001 년","88.82",
"안정기[2015=100]","2002 년","80.51",
"안정기[2015=100]","2003 년","79.2",
"안정기[2015=100]","2004 년","79.29",
"안정기[2015=100]","2005 년","77.18",
"안정기[2015=100]","2006 년","81.27",
"안정기[2015=100]","2007 년","82.91",
"안정기[2015=100]","2008 년","84.89",
"안정기[2015=100]","2009 년","89.21",
"안정기[2015=100]","2010 년","94.18",
"안정기[2015=100]","2011 년","97.08",
"안정기[2015=100]","2012 년","99.45",
"안정기[2015=100]","2013 년","99.75",
"안정기[2015=100]","2014 년","100",
"안정기[2015=100]","2015 년","100",
"안정기[2015=100]","2016 년","100",
"안정기[2015=100]","2017 년","100",
"안정기[2015=100]","2018 년","100.7",
"인버터[2015=100]","1995 년","78.4",
"인버터[2015=100]","1996 년","74.95",
"인버터[2015=100]","1997 년","71.38",
"인버터[2015=100]","1998 년","75.59",
"인버터[2015=100]","1999 년","76.42",
"인버터[2015=100]","2000 년","74.75",
"인버터[2015=100]","2001 년","74.36",
"인버터[2015=100]","2002 년","74.36",
"인버터[2015=100]","2003 년","78.74",
"인버터[2015=100]","2004 년","84.68",
"인버터[2015=100]","2005 년","85.87",
"인버터[2015=100]","2006 년","84.26",
"인버터[2015=100]","2007 년","82.08",
"인버터[2015=100]","2008 년","82.08",
"인버터[2015=100]","2009 년","91.15",
"인버터[2015=100]","2010 년","96.34",
"인버터[2015=100]","2011 년","99.59",
"인버터[2015=100]","2012 년","105.07",
"인버터[2015=100]","2013 년","104.44",
"인버터[2015=100]","2014 년","103.29",
"인버터[2015=100]","2015 년","100",
"인버터[2015=100]","2016 년","104.2",
"인버터[2015=100]","2017 년","106.07",
"인버터[2015=100]","2018 년","106.07",
"무정전전원장치[2015=100]","1995 년","130.01",
